Date,GDP,ICT_Production,ICT_Investment,CCSI,BSI_Composite_file1,Corporate_Loan_Rate,Equipment_Investment_Index,productivity_index_file1,Exchange_Rate,BSI_6M_MA,GDP_12M_MA,Exchange_Rate_12M_Std,CCSI_3M_Momentum,ICT_Prod_6M_Momentum,Loan_Rate_Lag_3M,Ad_Sentiment_DI,population,unemployment_rate,productivity_index_file2,change_qoq,growth_rate_qoq,total_wage,BSI,Year,GFCF_ICT_Real,BSI_Composite_file2,cpi_growth,wage_growth,real_wage_growth,unemployment_rate_MA3,BSI_Composite_MA3,unemployment_rate_change3,BSI_Composite_change3,unemployment_rate_MA6,BSI_Composite_MA12,real_wage_growth_change12,unemployment_rate_std3,BSI_Composite_std6,growth_rate_qoq_lag1
2014-06-01,447639.8,36117.96666666667,12951.6,108.1,90.0,4.53,88.0,97.23333333333332,1053.12,90.66666666666669,442126.725,21.89200601297993,-1.6000000000000083,-396.83333333333576,4.57,26.916666666666668,37134918.5,3.5,97.23333333333332,-0.5333333333333328,-0.4999999999999995,2830482.0,90.0,2014,31447.0,92.0,-0.1,5.137214130264001,5.237214130264,3.6,93.44444444444446,-0.3999999999999999,-0.3333333333333286,3.766666666666667,90.55555555555554,-0.5333951231230927,0.1732050807569173,3.1340424729446217,0.9000000000000001
2014-07-01,448023.5,35388.5,12938.4,105.6,89.33333333333333,4.54,86.85,96.6,1053.12,90.94444444444444,443171.625,21.5858090308139,-4.1000000000000085,-1462.199999999997,4.51,26.700000000000003,37155072.083333336,3.4,96.6,-1.9,-1.9,2901166.0,89.33333333333333,2014,31447.0,90.66666666666669,0.1,2.497242519118648,2.3972425191186475,3.466666666666667,91.77777777777776,-0.3999999999999999,-5.0,3.766666666666667,90.75,0.2754269280433985,0.0577350269190536,2.5180827509713137,-0.4999999999999995
2014-08-01,448818.7333333333,35810.86666666667,13025.333333333334,107.5,89.66666666666667,4.35,88.05,97.53333333333332,1053.12,91.38888888888889,444176.8055555556,20.63998120740503,2.200000000000003,-1281.8999999999942,4.5,26.48333333333333,37175225.66666666,3.3,97.53333333333332,-0.3333333333333335,-0.3,2880137.0,89.66666666666667,2014,31447.0,90.33333333333331,0.2,-0.7248464927549825,-0.9248464927549824,3.4,91.0,-0.2000000000000001,-2.333333333333343,3.566666666666667,90.91666666666669,3.132232912093336,0.1000000000000534,1.9022403945130013,-1.9
2014-09-01,449613.9666666667,36233.23333333333,13112.266666666666,108.4,89.0,4.28,95.9,98.46666666666668,1053.12,90.88888888888889,445142.26666666666,18.95903334703925,0.3000000000000113,-1101.6000000000058,4.53,26.26666666666667,37195379.25,3.1,98.46666666666668,1.233333333333333,1.2999999999999998,3029571.0,89.0,2014,31447.0,91.66666666666669,-0.1,5.188433744644794,5.288433744644793,3.266666666666667,90.8888888888889,-0.3999999999999999,-0.3333333333333286,3.433333333333333,91.08333333333331,-6.894768051436264,0.1527525231652307,1.91775331515194,-0.3
2014-10-01,450409.2,36655.6,13199.2,105.6,91.66666666666669,4.14,93.7,99.4,1053.12,90.11111111111111,446068.00833333336,16.317337869613066,0.0,-921.3000000000028,4.54,26.05,37215532.833333336,3.2,99.4,2.8,2.9,2845273.0,91.66666666666669,2014,31447.0,93.66666666666669,-0.3,-6.083303543637031,-5.783303543637032,3.2,91.88888888888889,-0.1999999999999997,3.0,3.333333333333333,91.16666666666669,5.162715422883767,0.1000000000000559,1.2427567921532288,1.2999999999999998
2014-11-01,451707.06666666665,36871.5,13192.233333333334,103.4,90.33333333333331,4.02,90.3,98.2,1053.12,90.0,447008.3055555556,12.101261642197462,-4.099999999999994,24.06666666667297,4.35,25.833333333333336,37235686.41666666,3.0,98.2,0.6666666666666665,0.7333333333333334,2730332.0,90.33333333333331,2014,31447.0,93.33333333333331,-0.2,-4.039717805637633,-3.839717805637632,3.1,92.8888888888889,-0.2999999999999998,3.0,3.25,91.41666666666669,0.9671306750107408,0.1000000000000572,1.3567390098096452,2.9
2014-12-01,453004.93333333335,37087.4,13185.266666666666,101.7,89.33333333333333,4.07,89.55000000000001,97.0,1053.12,89.8888888888889,447963.1583333334,0.0,-6.700000000000003,969.4333333333344,4.28,25.616666666666667,37255840.0,3.3,97.0,-1.4666666666666668,-1.4333333333333331,3276944.0,89.33333333333333,2014,31447.0,89.66666666666667,0.0,20.019982917828315,20.019982917828315,3.1666666666666665,92.2222222222222,0.1999999999999997,-2.0,3.2166666666666663,91.44444444444444,-2.637699150525197,0.1527525231652315,1.6420402846138935,0.7333333333333334
2015-01-01,454302.8,37303.3,13178.3,103.2,88.33333333333333,4.02,90.36666666666667,95.8,1131.52,89.72222222222223,448932.56666666665,22.63213055222434,-2.3999999999999915,1914.800000000003,4.14,25.4,37271511.333333336,3.7,95.8,-3.6,-3.6,3026406.0,88.33333333333333,2015,30110.2,88.0,0.7,-7.645477005405032,-8.345477005405032,3.333333333333333,90.33333333333331,0.5,-5.666666666666671,3.266666666666667,91.5,-11.44390935914674,0.3511884584284401,2.1976418337910046,-1.4333333333333331
2015-02-01,454954.06666666665,37165.76666666667,13206.5,103.9,86.33333333333333,4.02,90.6,95.63333333333333,1131.52,89.16666666666667,449839.5111111111,30.517158611125275,0.5,1354.9000000000017,4.02,25.39166666666667,37287182.66666666,4.5,95.63333333333333,-2.5666666666666664,-2.6,3207266.0,86.33333333333333,2015,30110.2,89.0,-0.1,5.976065339547976,6.076065339547975,3.8333333333333335,88.8888888888889,1.5,-4.333333333333329,3.4666666666666663,91.58333333333331,22.37985555789227,0.6110100926607862,2.353877809220231,-3.6
2015-03-01,455605.3333333333,37028.23333333333,13234.7,102.0,89.66666666666667,3.81,89.53333333333335,95.46666666666668,1131.52,89.27777777777777,450683.9916666666,35.45773412233969,0.2999999999999971,795.0,4.07,25.383333333333336,37302854.0,4.0,95.46666666666668,-1.5333333333333332,-1.6,2882539.0,89.66666666666667,2015,30110.2,90.66666666666669,0.0,-10.124729286563694,-10.124729286563694,4.066666666666667,89.22222222222223,0.7000000000000002,1.0,3.616666666666667,91.44444444444446,-9.974157295457877,0.4041451884327484,2.322992960879352,-2.6
2015-04-01,456256.6,36890.7,13262.9,104.9,93.66666666666669,3.67,83.60000000000001,95.3,1131.52,89.6111111111111,451466.00833333336,38.60149157111406,1.7000000000000028,235.0999999999985,4.02,25.375000000000004,37318525.333333336,3.9,95.3,-0.5,-0.6,2838156.0,93.66666666666669,2015,30110.2,93.33333333333331,0.0,-1.539718976915838,-1.539718976915838,4.133333333333334,91.0,0.1999999999999997,5.333333333333329,3.733333333333333,91.25,-0.9262514794944666,0.3214550253664447,2.2410315085292623,-1.6
2015-05-01,458512.9,37047.53333333333,13206.566666666666,106.3,92.0,3.71,73.83333333333333,95.33333333333331,1131.52,89.8888888888889,452404.075,40.3704062026796,2.3999999999999915,176.03333333333285,4.02,25.36666666666667,37334196.66666666,3.7,95.33333333333331,-0.2666666666666667,-0.3333333333333333,2774308.0,92.0,2015,30110.2,95.33333333333331,0.3,-2.24962968913619,-2.54962968913619,3.8666666666666663,93.1111111111111,-0.7999999999999998,6.333333333333329,3.85,91.47222222222224,0.6331278318128413,0.1527525231652228,2.7968235951201645,-0.6
2015-06-01,460769.2,37204.36666666666,13150.233333333334,98.8,86.33333333333333,3.61,81.33333333333333,95.36666666666667,1131.52,89.3888888888889,453498.19166666665,40.94306468077611,-3.200000000000003,116.96666666665988,3.81,25.35833333333333,37349868.0,3.8,95.36666666666667,-0.0333333333333333,-0.0666666666666666,2922342.0,86.33333333333333,2015,30110.2,94.66666666666669,0.0,5.335889165874885,5.335889165874885,3.8,94.44444444444444,-0.2000000000000001,4.0,3.9333333333333336,91.69444444444444,0.0986750356108849,0.1000000000000434,3.0532314393476225,-0.3333333333333333
