Date,population,unemployment_rate,productivity_index,change_qoq,growth_rate_qoq,total_wage,BSI,Year,GFCF_ICT_Real,BSI_Composite,cpi_growth,wage_growth,real_wage_growth,unemployment_rate_MA3,BSI_Composite_MA3,unemployment_rate_change3,BSI_Composite_change3,unemployment_rate_MA6,BSI_Composite_MA12,real_wage_growth_change12,unemployment_rate_std3,BSI_Composite_std6,growth_rate_qoq_lag1
2008-12-01,35587293.0,3.3,95.49298043952892,0.8273644063891021,2.913826607860305,2980712.0,56.0,2008,26010.3,60.333333333333336,0.0,27.39326737818899,27.39326737818899,3.1,74.11111111111111,0.2999999999999998,-27.999999999999993,3.0833333333333335,,-3.9486582663378123,0.1732050807569056,12.728649516681587,2.516075508545504
2009-01-01,35613492.333333336,3.6,96.9031325241524,-0.725331325933275,-0.7522831211274399,2871563.0,51.666666666666664,2009,25771.8,53.666666666666664,0.1,-3.6618432106154453,-3.7618432106154454,3.3000000000000003,63.11111111111111,0.6000000000000001,-33.00000000000001,3.1666666666666665,,25.37474352049295,0.30000000000000976,16.331859343921295,2.913826607860305
2009-02-01,35639691.666666664,3.9,99.65215727166418,0.1050457916743443,-1.548176148753546,2551617.0,60.0,2009,25771.8,55.0,0.7,-11.141876392751959,-11.841876392751958,3.6,56.333333333333336,0.8999999999999999,-20.33333333333333,3.3000000000000003,,-23.23285014320919,0.3000000000000087,15.668321425612126,-0.7522831211274399
2009-03-01,35665891.0,4.0,98.94138087459646,-0.7197423335165114,3.7773619907499616,2497739.0,69.33333333333333,2009,25771.8,66.66666666666667,0.7,-2.1115237906002338,-2.8115237906002335,3.8333333333333335,58.444444444444436,0.7000000000000002,6.333333333333336,3.466666666666667,,10.2253546647055,0.2081665999466247,12.801764924618203,-1.548176148753546
2009-04-01,35692090.333333336,3.8,99.58044145956876,1.9748395827530856,-0.4896940728701545,2520384.0,76.0,2009,25771.8,75.33333333333333,0.3,0.906619947080145,0.606619947080145,3.9,65.66666666666667,0.19999999999999973,21.666666666666664,3.5999999999999996,,1.3017292883037874,0.10000000000002347,9.636543102324746,3.7773619907499616
2009-05-01,35718289.666666664,3.8,100.45113134474056,4.325283883121094,-0.4816422476347703,2391680.0,76.66666666666667,2009,25771.8,76.0,0.0,-5.106523450394862,-5.106523450394862,3.8666666666666667,72.66666666666667,-0.10000000000000009,21.0,3.733333333333333,76.63888888888889,0.7503302299831089,0.11547005383794592,9.790585046643292,-0.4896940728701545
2009-06-01,35744489.0,3.8,95.77201696910112,-1.4262786299980696,-3.454906520928891,2621092.0,73.33333333333333,2009,25771.8,77.33333333333333,-0.1,9.592085897778958,9.692085897778957,3.8,76.22222222222221,-0.20000000000000018,10.666666666666657,3.8166666666666664,75.02777777777779,-0.4064075628090418,0.0,10.755876946529673,-0.4816422476347703
2009-07-01,35770688.333333336,3.7,106.08127807900392,-0.4306316286963194,-1.2658881348368771,2632050.0,75.0,2009,25771.8,79.0,0.4,0.41807002577551877,0.01807002577551875,3.766666666666667,77.44444444444444,-0.09999999999999964,3.6666666666666714,3.8333333333333335,73.97222222222221,0.5241860537105955,0.05773502691900673,9.174037440678038,-3.454906520928891
2009-08-01,35796887.666666664,3.7,97.02346082447056,1.07441651703538,4.296287274807519,2552408.0,77.0,2009,25771.8,81.0,0.4,-3.0258543720674047,-3.4258543720674046,3.733333333333333,79.1111111111111,-0.09999999999999964,5.0,3.7999999999999994,72.88888888888889,-0.62444156103667,0.057735026919007816,4.965063126673329,-1.2658881348368771
2009-09-01,35823087.0,3.3,101.41659228495188,0.2634577264689503,1.3671484612093576,2807716.0,86.66666666666667,2009,25771.8,90.66666666666667,0.1,10.002632807920996,9.902632807920996,3.566666666666667,83.55555555555556,-0.5,13.333333333333343,3.683333333333333,73.08333333333333,-0.221194866577747,0.2309401076758631,5.6673202237492815,4.296287274807519
2009-10-01,35849286.333333336,3.2,96.63353086580366,3.9472938691874586,0.3734032798838955,2593417.0,89.33333333333333,2009,25771.8,94.0,-0.3,-7.632502717511313,-7.332502717511313,3.4,88.55555555555556,-0.5,15.0,3.5833333333333335,73.69444444444444,2.9181700729706614,0.26457513110647124,7.49518363869603,1.3671484612093576
2009-11-01,35875485.666666664,3.3,113.0796284515281,1.353208222173552,0.1508669003165002,2395535.0,83.66666666666667,2009,25771.8,87.66666666666667,0.2,-7.630165145057655,-7.830165145057655,3.266666666666667,90.77777777777779,-0.40000000000000036,6.666666666666671,3.5,74.72222222222223,-2.3600367503877173,0.05773502691902184,6.796785732704472,0.3734032798838955
2009-12-01,35901685.0,3.5,95.21435137039204,-2.4884182414446507,0.7943810338905355,3206599.0,90.66666666666669,2009,25771.8,89.0,0.4,33.857322059581676,33.45732205958168,3.3333333333333335,90.22222222222223,0.20000000000000018,-1.6666666666666714,3.4499999999999997,77.11111111111111,6.064054681392687,0.1527525231652164,5.776068123123341,0.1508669003165002
2010-01-01,35927258.25,5.0,99.18650831336332,3.860807879522075,2.136656059564559,2724947.0,87.0,2010,28039.2,88.33333333333333,0.8,-15.020649604144454,-15.820649604144455,3.9333333333333336,88.33333333333333,1.7999999999999998,-5.666666666666671,3.6666666666666665,80.0,-12.058806393529009,0.9291573243177598,4.292974450148542,0.7943810338905355
2010-02-01,35952831.5,4.8,98.95949630273464,1.1842374463660117,-1.1539101368979936,3059578.0,86.66666666666667,2010,28039.2,89.66666666666667,0.2,12.280275542973861,12.080275542973862,4.433333333333334,89.0,1.5,2.0,3.85,82.8888888888889,23.92215193572582,0.8144527815247103,2.267320167232495,2.136656059564559
2010-03-01,35978404.75,4.1,99.97591378320692,2.5303110739563692,4.519045689230857,2688558.0,89.66666666666667,2010,28039.2,93.33333333333333,0.2,-12.126508949927084,-12.326508949927083,4.633333333333333,90.44444444444444,0.5999999999999996,4.333333333333329,3.983333333333333,85.1111111111111,-9.51498515932685,0.47258156262526546,2.674987019698221,-1.1539101368979936
2010-04-01,36003978.0,3.7,92.48394223775745,-0.9183027289646803,-3.4144571577146636,2683715.0,88.66666666666667,2010,28039.2,93.33333333333333,0.4,-0.18013373711855962,-0.5801337371185596,4.2,92.1111111111111,-1.2999999999999998,5.0,4.066666666666666,86.61111111111113,-1.1867536841987048,0.5567764362830069,2.5003703429392754,4.519045689230857
2010-05-01,36029551.25,3.2,97.52041424252305,7.252492946063257,4.496706274620699,2534632.0,94.0,2010,28039.2,95.66666666666667,0.1,-5.555098063691566,-5.6550980636915655,3.6666666666666665,94.1111111111111,-1.5999999999999996,6.0,4.05,88.25,-0.5485746132967035,0.4509249752822973,2.956474376810848,-3.4144571577146636
2010-06-01,36055124.5,3.5,98.30160153237544,0.8997408188872746,-2.9264120718460807,2779569.0,99.66666666666669,2010,28039.2,101.33333333333333,-0.1,9.663611916838422,9.763611916838421,3.466666666666667,96.77777777777777,-0.5999999999999996,8.0,4.05,90.25,0.07152601905946376,0.25166114784237426,4.6352114498891375,4.496706274620699
2010-07-01,36080697.75,3.7,100.67852575633682,0.6311589591848293,1.191228813550279,2880341.0,96.33333333333331,2010,28039.2,105.33333333333333,0.2,3.6254541621380865,3.4254541621380863,3.466666666666667,100.77777777777779,0.0,12.0,3.8333333333333335,92.44444444444444,3.4073841363625674,0.25166114784237426,5.810590586417264,-2.9264120718460807
2010-08-01,36106271.0,3.3,101.334858428302,-1.8945222779075472,-0.5888355598702814,2713821.0,92.33333333333331,2010,28039.2,100.33333333333333,0.5,-5.781259927210003,-6.281259927210003,3.5,102.33333333333333,0.09999999999999964,4.666666666666657,3.5833333333333335,94.05555555555556,-2.8554055551425988,0.20000000000001986,4.879283493240096,1.191228813550279
2010-09-01,36131844.25,3.4,106.37453924503538,-4.174418188534507,4.419035094578231,3119490.0,92.33333333333331,2010,28039.2,103.33333333333333,0.8,14.948259299342137,14.148259299342136,3.466666666666667,103.0,-0.10000000000000009,2.0,3.466666666666667,95.1111111111111,4.24562649142114,0.20816659994663264,4.573676695888798,-0.5888355598702814
2010-10-01,36157417.5,3.3,98.54810743954748,2.3930982194682264,-1.7033615746382376,2651630.0,97.0,2010,28039.2,105.0,0.0,-14.997964410849207,-14.997964410849207,3.3333333333333335,102.88888888888887,-0.40000000000000036,-0.3333333333333286,3.4000000000000004,96.02777777777777,-7.665461693337893,0.05773502691903542,3.607091780244679,4.419035094578231
2010-11-01,36182990.75,3.0,108.65520009797952,-1.6828888402982964,0.2560633584832433,2576714.0,98.66666666666669,2010,28039.2,98.66666666666667,-0.5,-2.8252810535406514,-2.3252810535406514,3.233333333333333,102.33333333333333,-0.2999999999999998,-1.6666666666666572,3.3666666666666667,96.94444444444446,5.504884091517003,0.20816659994663414,2.6666666666662158,-1.7033615746382376
